doc_id,section_nr,section,paragraph_nr,sentence_nr,sentence,country,data_year
australia_2011,1,Federal parliament in 2011,2,7,"A. The party composition of Gillard II: Date of investiture: 18 February 2005 B. Cabinet members of Gillard II: Prime Minister: Julia Eileen Gillard (1961 female, Lab) Deputy Prime Minister and Treasurer: Wayne Maxwell Swan (1954 male, Lab) Minister for Foreign Affairs: Kevin Michael Rudd (1957 male, Lab) Leader of the Government in the Senate, Minister for Tertiary Education, Skills, Jobs and Workplace Relations: Senator Christopher Evans (1958 male, Lab) Minister for Regional Australia, Regional Development and Local Government, Minister for the Arts: Simon Findlay Crean (1949 male, Lab) Minister for Broadband, Communications and the Digital Economy and Deputy Leader of the Government in the Senate: Senator Stephen Conroy (1963 male, Lab) Minister for Infrastructure and Transport and Leader of the House of Representatives: Anthony Albanese (1963 male, Lab) Minister for Defence, Deputy Leader of the House of Representatives: Stephen Smith (1955 male, Lab) Minister for School Education, Early Childhood and Youth: Peter Robert Garrett (1953 male, Lab) Minister for Sustainability, Environment, Water, Population and Communities: Anthony Stephen Burke (1969 male, Lab) Minister for Immigration and Citizenship: Christopher Eyles Bowen (1973 male, Lab) Minister for Health and Ageing: Nicola Louise Roxon (1967 female, Lab) Minister for Families, Housing, Community Services and Indigenous Affairs: Jennifer Louise Macklin (1953 female, Lab) Minister for Climate Change and Energy Efficiency: Gregory Ivan Combet (1960 male, Lab) Minister for Trade: Craig Anthony Emerson (1952 male, Lab) Attorney‐General: Robert Bruce McClelland (1958 male, Lab) Minister for Finance and Deregulation: Senator Penelope Wong (1968 female, Lab) Minister for Innovation, Industry, Science and Research: Senator Kim Carr (1955 male, Lab) Minister for Resources and Energy, Minister for Tourism: Martin John Ferguson (1953 male, Lab) Minister for Agriculture, Fisheries and Forestry, Manager of Government Business in the Senate: Senator Joseph Ludwig (1959 male, Lab) A. The party composition of Gillard III: Date of investiture: 14 December 2011 B. Cabinet members of Gillard III: Prime Minister: Julia Eileen Gillard (1961 female, Lab) Deputy Prime Minister and Treasurer: Wayne Maxwell Swan (1954 male, Lab) Minister for Foreign Affairs: Kevin Michael Rudd (1957 male, Lab) Leader of the Government in the Senate, Minister for Tertiary Education, Skills, Science and Research: Senator Christopher Evans (1958 male, Lab) Minister for Broadband, Communications and the Digital Economy and Deputy Leader of the Government in the Senate: Senator Stephen Conroy (1963 male, Lab) Minister for Regional Australia, Regional Development and Local Government, Minister for the Arts: Simon Findlay Crean (1949 male, Lab) Minister for Defence, Deputy Leader of the House of Representatives: Stephen Smith (1955 male, Lab) Attorney‐General: Nicola Louise Roxon (1967 female, Lab) Minister for Families, Community Services, Indigenous Affairs and Disability Reform: Jennifer Louise Macklin (1953 female, Lab) Minister for Immigration and Citizenship: Christopher Eyles Bowen (1973 male, Lab) Minister for School Education, Early Childhood and Youth: Peter Robert Garrett (1953 male, Lab) Leader of the House of Representatives and Minister for Infrastructure and Transport: Anthony Albanese (1963 male, Lab) Minister for Sustainability, Environment, Water, Population and Communities: Anthony Stephen Burke (1969 male, Lab) Minister for Climate Change and Energy Efficiency, Industry and Innovation: Gregory Ivan Combet (1960 male, Lab) Minister for Finance and Deregulation: Senator Penelope Wong (1968 female, Lab) Minister for Housing, Homelessness and Emergency Management; Vice President of the Executive Council: Robert McClelland (1958 male, Lab) Minister for Agriculture, Fisheries and Forestry; Minister Assisting on Queensland Flood Recovery; Manager of Government Business in the Senate: Senator Joseph Ludwig (1959 male, Lab) Minister for Trade: Craig Anthony Emerson (1952 male, Lab) Minister for Resources, Energy and Tourism : Martin John Ferguson (1953 male, Lab) Minister for Health: Tanya Joan Plibersek (1969 female, Lab) Minister for Employment and Workplace Relations; Minister for Financial Services and Superannuation: William Richard Shorten (1967 male, Lab) Minister for Mental Health and Ageing; Minister for Social Inclusion: Mark Christopher Butler (1970 male, Lab) Due to the Australian system of rotation of senators, those elected in August 2010 did not take their seats until 1 July 2011. Consequently, the numbers in the Senate on 1 July were 34 for the Liberal‐National Opposition (previously 37), 31 for the Labor government (previously 32), nine for the Greens (previously five) and two others.",Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,8,"In the House of Representatives the year began with 73 members for the Liberal‐National Opposition, 71 for the Labor government, four Independents and one Green.",Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,9,The 150th member was the Speaker of the House.,Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,10,"Given the support pattern of the cross‐bench, the reality was 75 for the government and 74 for the Opposition.",Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,11,"By the end of the year, Labor and the Liberal‐Nationals had 72 members each, equating to 76 members supporting the government and 73 for the Opposition.",Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,12,My reason for mentioning the Speaker separately is easily explained.,Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,13,Section 40 of the Australian Constitution provides: ‘Questions arising in the House of Representatives shall be determined by a majority of votes other than that of the Speaker.,Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,14,"The Speaker shall not vote unless the numbers are equal, and then he shall have a casting vote.’ Prior to 24 November the Speaker was Harry Jenkins (Labor) who had held the post continuously since Labor swept into office in November 2007. However, on 24 November Jenkins resigned and was replaced by Peter Slipper, a long‐time Liberal member.",Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,15,Slipper averted his expulsion from the Liberal Party by resigning his party membership immediately and becoming an Independent.,Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,16,There has been no by‐election for a House of Representatives seat since the August 2010 election.,Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,17,"There was one Senate vacancy when Helen Coonan (Liberal, New South Wales) resigned her seat.",Australia 2011,2011
australia_2011,1,Federal parliament in 2011,2,18,"A new Liberal senator was quickly chosen by the Parliament of New South Wales to replace her, leaving the party numbers unchanged.",Australia 2011,2011
australia_2011,2,Policy problems for Labor,1,1,"Last year, referring to 2010, I wrote:",Australia 2011,2011
australia_2011,2,Policy problems for Labor,2,2,"At the end of the year, the Gillard government was looking reasonably successful.",Australia 2011,2011
australia_2011,2,Policy problems for Labor,2,3,"Notwithstanding being in a minority in both the House of Representatives and the Senate it was, nevertheless, able to get parliamentary approval for all its legislation in the session which ran from late September to early December.",Australia 2011,2011
australia_2011,2,Policy problems for Labor,2,4,"Unfortunately for Gillard, however, significant doubts remain about her ability.",Australia 2011,2011
australia_2011,2,Policy problems for Labor,2,5,She has plenty of people who wish her ill.,Australia 2011,2011
australia_2011,2,Policy problems for Labor,2,6,"These are mainly supporters of the Liberal and National parties, but also include some Labor supporters still resenting the way in which she had replaced Kevin Rudd. (Mackerras 2011d: 899) When Gillard replaced Kevin Rudd as Prime Minister in June 2010 she promised to fix three problems which Rudd seemed unable to rectify.",Australia 2011,2011
australia_2011,2,Policy problems for Labor,2,7,"These related to climate change, asylum seeker boats and the proposed Minerals Resource Rent Tax.",Australia 2011,2011
australia_2011,2,Policy problems for Labor,2,8,In early 2011 she proclaimed that this would be her year of ‘decision and delivery’. I consider below the extent to which she succeeded.,Australia 2011,2011
australia_2011,3,Climate change,1,1,"Referring to 2010, I wrote: ‘After the election was over and Labor needed to form a minority government, the deals it did with the Greens and independents included the imposition of some form of carbon tax, to be implemented no later than 2012’ (Mackerras 2011d: 894). However, during the election campaign Gillard did say several times that: ‘There will be no carbon tax under the government I lead.’ For that reason there was some disbelief that there would be a carbon tax so soon after the Prime Minister had promised otherwise.",Australia 2011,2011
australia_2011,3,Climate change,2,2,"Yet on 25 February came a report headed ‘PM ready for fight on carbon tax’, which began: ‘Julia Gillard is determined to tax carbon from July 1 next year but faces months of tense negotiations with the Greens over industry compensation and a scare campaign from Tony Abbott on rising electricity and petrol prices’ (Maher 2011a,2011b). The date of this report was significant, as the previous day significant politicians appeared together:",Australia 2011,2011
australia_2011,3,Climate change,3,3,"Flanked by Greens senators Bob Brown and Christine Milne, and independents Tony Windsor and Rob Oakeshott, Ms Gillard and Climate Change Minister Greg Combet announced a carbon pricing mechanism with a fixed price from July 1 next year, which would move to an emissions trading scheme in three to five years.",Australia 2011,2011
